spotify_id,artist,track_name,valence,arousal,label_quadrant,lyrics
2fu5rPvhr3plV0tlVbzpb4,Khaled,Mírame a la Cara,0.743,0.885,Q1_Happy,"Mmm
Nanana
Oh
Nanana, oh
Habibi
Made it 190
Mírame a la cara y dime que ya no me quieres
Ca' vez que te veo con ese tonto la sangre me hierve
Mírame a la cara y dime que ya no me quieres
Sé que no soy el mejor pero soy el que te da más fuerte

Mírame a la cara y dime que ya no me quieres
Ca' vez que te veo con ese tonto la sangre me hierve
Mírame a la cara y dime que ya no me quieres
Sé que no soy el mejor pero soy el que te da más fuerte
Mírame a la cara y dime que ya no me quieres
Ca' vez que te veo con ese tonto la sangre me hierve
Mírame a la cara y dime que ya no me quieres
Sé que no soy el mejor pero soy el que te da más fuerte

Que ya no soy el mismo pero no me lo eche' en cara
Que si me levanto tarde es porque no estás en mi cama
He perdío muchas cosas y ninguna como tú, mama
Perdóname, estoy comiendo Xanax
Cuatro días sin dormir, cuatro días que no me llamas
Ojalá tuvieses una máquina que vuelva hasta a mi cama
Siempre que salgo de party, mami, con pila de payas
Pero al final de la noche solo pienso en tu cara

Mamá, dime qué es lo que va a pasar
Mmh, te fuiste sin decirme na'
Mamá, ahora tengo otra a mi lao'
Pero si un día regresas tina 3arfa chno kayen (x2)

Yo no tengo la culpa de que tú hayas terminao' así
Yo si te hice algo por lo menos me arrepentí
Cambié mi vida porque veía que no era feliz
Si te soy sincero to' lo que he hecho ha sio por ti
Y ahora tú te vas dejándome aquí
Si te he visto no me acuerdo, olvídate de mí
M'as echa'o de tu vida, así como así
Ya no te acuerdas cuando eramos pequeñitos en High Street

Ya no te acuerdas de na' en sisi
Cuando estaba en calle Elvira vendiendo whisky
Solo tenía ojos pa' ti, pa' ninguna gigi
Mami, tú estás pretty, sigo estando pimpin'
Vamono' hasta abajo, quiero verte to'
Vamono' hasta abajo con La Mafia 'el Amor
Vamono' hasta abajo, yalah nsht7o
Vamono' hasta abajo, mami olvídate de to'

Mírame a la cara y dime que ya no me quieres
Ca' vez que te veo con ese tonto la sangre me hierve
Mírame a la cara y dime que ya no me quieres
Sé que no soy el mejor pero soy el que te da más fuerte
Mírame a la cara y dime que ya no me quieres
Ca' vez que te veo con ese tonto la sangre me hierve
Mírame a la cara y dime que ya no me quieres
Sé que no soy el mejor pero soy el que te da más fuerte

Mamá, dime qué es lo que va a pasar
Uh, te fuiste sin decirme na'
Mm, ahora tengo otra a mi lao'
Pero si un día regresas sin (...)
Mamá, dime qué es lo que va a pasar
Mamá, dime qué es lo que va a pasar
Mamá"
4PTG3Z6ehGkBFwjybzWkR8,Rick Astley,Never Gonna Give You Up,0.914,0.939,Q1_Happy,"Desert you
Ooh-ooh-ooh-ooh
Hurt you

We're no strangers to love
You know the rules and so do I
A full commitment's what I'm thinkin' of
You wouldn't get this from any other guy

I just wanna tell you how I'm feeling
Gotta make you understand

Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you

We've known each other for so long
Your heart's been aching, but you're too shy to say it
Inside, we both know what's been goin' on
We know the game, and we're gonna play it

And if you ask me how I'm feeling
Don't tell me you're too blind to see

Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you

Ooh (Give you up)
Ooh-ooh (Give you up)
(Ooh-ooh)
Never gonna give, never gonna give (Give you up)
(Ooh-ooh)
Never gonna give, never gonna give (Give you up)

We've known each other for so long
Your heart's been aching, but you're too shy to say it
Inside, we both know what's been goin' on
We know the game, and we're gonna play it

I just wanna tell you how I'm feeling
Gotta make you understand

Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you
Never gonna give you up
Never gonna let you down
Never gonna run around and desert you
Never gonna make you cry
Never gonna say goodbye
Never gonna tell a lie and hurt you"
3rk4aJ0vAj3cFUIQEeASkT,George Ezra,Green Green Grass,0.8,0.738,Q1_Happy,"(Throw a party)
(Throw a party, yeah)
(Throw a party)

Well, she moves like lightning
And she counts to three
And she turns out all the lights
And says she's coming for me
Now put your hands up, this is a heist
And there's no one in here living
Gonna make it out alive

Loaded up when the sun comes down
Getaway car for two young lovers
Me and the girl straight out of town
Over the hills and undercover
Undercover
Undercover

She said
Green, green grass
Blue, blue sky
You better throw a party on the day that I die
Green, green grass
Blue, bluе sky
You better throw a party on the day that I diе

We go together, Adam and Eve
But the girl is so much more than just another apple thief
Yeah, she's a genius (Genius), watch and learn
How she sets the world on fire
Just to watch the sucker burn

Loaded up when the sun comes down
Getaway car for two young lovers
Me and the girl straight out of town
Over the hills and undercover
Undercover
Undercover

She said
Green, green grass
Blue, blue sky
You better throw a party on the day that I die
Green, green grass
Blue, blue sky
You better throw a party on the day that I die

Throw a party (Hey)
Throw a party, yeah
Throw a party (Woo)
On the day that I die
Throw a party (Hey)
Throw a party, babe
Throw a party
On the day that I die

Loaded up when the sun comes down
Getaway car for two young lovers
Me and the girl straight out of town
Over the hills and undercover
Undercover
Undercover

She said
Green, green grass
Blue, blue sky
You better throw a party on the day that I die
Green, green grass
Blue, blue sky
You better throw a party on the day that I die
Green, green grass
Blue, blue sky
You better throw a party on the day that I die
Green, green grass
Blue, blue sky
You better throw a party on the day that I die"
2N6LI6WgYZl7BQxlqBronc,Rygin King,Star Life,0.769,0.606,Q1_Happy,"One Dream
Hear me no Naldo
Yo, killer
Me no think dem know who dem a ramp with enuh, bredda
Hey

Me just hol' a fresh cah me feel dirty
Me coulda fuck a gyal about 3:30
Me circle round a JD fi a gran bag
And link up, Tip Gad dem, you know how the team work
A tell me say she love off me sneakers
Full kicks Louis V 'pon me t-shirt
Me wrist a freeze like freezer
Jump inna me spaceship and leave earth
Hey

Mommy, me out deh a face the world
How me doing weh me feel like do
Drop the top a the stoplight
And now the kids wanna be like you
Jah know me love the star life
Me been a tell dem, look wha' hard work do (weh hard work do)
Bwoy dem badmind a good thing, me never pree like you

The whole squad a roll out 51 50
You know the dunce thugs dem a mad s'maddy
Me circle 'roun a Tucker and tell Bubba dem fi go fah
Any weh me foot step, rifle no lef' me
YG, why pree? Tivoli nuh friend fish
Mardo Dean 6IX clean, yo give dem a death wish
Lawboss, Hilltop say mission accomplished
Squash man dem, know the 6IX dem no new to this (6IX)
Hey, a press inna the Glock, a no chip
Tell the bloodclaat vlogger dem fi review this
The whole Marvalley tune in
Payneland from dem diss, send dem out, two clip
Me bad inna real life, no confuse it
Yow a so the Draco lef' bwoy with dem rich
The A1 drum, dash away memories
The dunce dem dunce, we love give dem fridge

Mommy, me out deh a face the world
How me doing weh me feel like do
Drop the top a the stoplight
And now the kids wanna be like you
Jah know me love the star life
Me been a tell dem, look wha' hard work do (weh hard work do)

Yo, killer
Hear me now, Naldo

Me just hold a fresh cah me feel dirty
Me coulda fuck a gyal about 3:30
Me circle round a JD fi a gran bag
And link up, Tip Gad dem, you know how the team work
A tell me say she love off me sneakers
Full kicks Louis V 'pon me t-shirt
Me wrist a freeze like freezer
Jump inna me spaceship and leave earth
Hey

Mommy, me out deh a face the world
How me doing weh me feel like do
Drop the top a the stoplight
And now the kids wanna be like you
Jah know how me love the star life
Me been a tell dem, look what hard work do (look weh hard work do)
Bwoy dem badmind a good thing, me never pree like you
Dem badmind a good thing, me never pree like you
Bwoy dem badmind a good thing, me never pree like you"
3EzNhsh3hCy559XDI44f4g,YUNGBLUD,Don't Feel Like Feeling Sad Today,0.654,0.904,Q1_Happy,"Why are we sitting in silence?
Wondering how we can beat all the violence
I've been asking for some kind of guidance
’Cause some things in life you just simply can't finance
And your mother, she told me to ride it
But I think I'm too late and I’m sinking now
And I need somebody to pull me out

I don't wanna go out today
I wanna lie in my bed so that I run away
From what the internet says, all the playground games
Don't feel like feelin' sad today
I don't wanna go out tonight
I wanna be right here, right by your side
While all the people are cruel, you'rе an hour away
Don't feel like feelin' sad today

Better pull mysеlf together
How long does it take to figure it out?
The politician ain’t gonna help you
He’s only gonna try and take your house
'Cause that’s the thing I know 'bout the mornings
They're coming and there ain't no way out
Like a hammer in a murderer’s courtroom
Gravity gonna bring you down

So I don't wanna go out today
I wanna lie in my bed so that I run away
From what the internet says, all the playground games
Don't feel like feelin' sad today
I don't wanna go out tonight
I wanna be right here, right by your side
While all the people are cruel, you're an hour away
Don't feel like feelin' sad today

Oh-oh-oh, oh-oh-oh (Oh, oh, oh)
Oh-oh-oh (Oh, oh, oh)
I don't feel like feelin' sad today
Oh-oh-oh, oh-oh-oh (Oh, oh, oh)
Oh-oh-oh (Oh, oh, oh)
I don't feel like feelin' sad today"
5RjUtRlDonw3TBgGGMLC5b,BTS,Friends,0.649,0.747,Q1_Happy,"유난히도 반짝였던 서울
처음 보는 또 다른 세상
땀에 잔뜩 밴 채 만난 넌
뭔가 이상했었던 아이
난 달에서, 
넌 별에서
우리 대화는 숙제 같았지
하루는 베프, 하루는 웬수
I just wanna understand

Hello, my alien
우린 서로의 mystery (Yeah, yeah)
그래서 더 특별한 걸까? (Oh)

언젠가 이 함성 멎을 때 stay (Ayy), hey (Ayy)
내 옆에 함께 있어줘
영원히 계속 이곳에 stay (Ayy), hey (Ayy)
네 작은 새끼손가락처럼
일곱 번의 여름과 추운 겨울보다 오래
수많은 약속과 추억들보다 오래

우리 교복 차림이 기억나
우리 추억 한 편 한 편 영화
만두 사건은 코미디 영화
 yeah, ayy, yeah, ayy
학교 버스를 채운 속 얘기들
이젠 함께 drive를 나가
한결같애, 그때의 우리들
""Hey 지민, 오늘""

내 방의 드림캐쳐
7년간의 history
그래서 더 특별한 걸까? (Oh)

언젠가 이 함성 멎을 때 stay (Ayy), hey (Ayy)
내 옆에 함께 있어줘
영원히 계속 이곳에 stay (Ayy), hey (Ayy)
네 작은 새끼손가락처럼
일곱 번의 여름과 추운 겨울보다 오래
수많은 약속과 추억들보다 오래

네 새끼손가락
처럼 우린 여전해
네 모든 걸 알아
서로 믿어야만 돼
잊지 마 고맙단 그 뻔한 말 보단
너와 나 내일은 정말 싸우지 않기로 해

언젠가 이 함성 멎을 때 stay (Ayy), hey (Ayy)
You are my soulmate
영원히 계속 이곳에 stay (Ayy), hey (Ayy)
You are my soulmate
일곱 번의 여름과 추운 겨울보다 오래
수많은 약속과 추억들보다 오래
언젠가 이 함성 멎을 때 stay (Ayy), hey (Ayy)
You are my soulmate
영원히 계속 이곳에 stay (Ayy), hey (Ayy)
You are my soulmate
일곱 번의 여름과 추운 겨울보다 오래
수많은 약속과 추억들보다 오래"
67f4716llTQM7PEjjZHjwA,The Magnetic Fields,Swinging London,0.662,0.722,Q1_Happy,"I read your manifestoes and your strange religious tracts
You took me to your library and kissed me in the stacks

Planets crash, the world goes nova
Sun explodes, all goes black
You went off swinging London
And forgot to come back

You couldn't grok my racecar, but you dug the roadside blur
You weren't into my airplane, but you loved the whirling world

Planets crash, the world goes nova
Sun explodes, all goes black
You went off swinging London
And forgot to come back
Planets crash, the world goes nova
Sun explodes, all goes black
You went off swinging London
And forgot to come back
Baby, come back"
1YrnDTqvcnUKxAIeXyaEmU,The Smiths,How Soon Is Now? - 2011 Remaster,0.725,0.93,Q1_Happy,"I am the son and the heir
Of a shyness that is criminally vulgar
I am the son and heir
Of nothing in particular

You shut your mouth, how can you say
I go about things the wrong way?
I am human and I need to be loved
Just like everybody else does

I am the son and the heir
Of a shyness that was criminally vulgar
I am the son and heir
Of nothing in particular

You shut your mouth, how can you say
I go about things the wrong way?
I am human and I need to be loved
Just like everybody else does


There's a club if you'd like to go
You could meet somebody who really loves you
So you go and you stand on your own
And you leave on your own
And you go home and you cry
And you want to die


When you say, ""It's gonna happen now""
Well, when exactly do you mean?
See I've already waited too long
And all my hope is gone


You shut your mouth, how can you say
I go about things the wrong way?
I am human and I need to be loved
Just like everybody else does"
3i29DRlD8AzlD4XGZlHKka,Deluxe,Moi et mes toi,0.689,0.61,Q1_Happy,"You can tell me anything
My brain so broken, Eyes of steel
Let me show you everything
My brain so broken, Eyes of steel
So at ease blabbering wild
Freeze in doubt between the lines
Once in while
Once in a while
Lonely breeze enflames ma spine
It’s cool to shed some of your load
If you kept it all you would implode
Your probs my probs - Lalalalalalala
My probs no probs - Lalala ah!

You can tell me anything
My brain so broken, Eyes of steel
Let me show you everything
My brain so broken, Eyes of steel
Avant j’avais la flemme mais ça c’était avant
On ne fait que se faire de la peine
Quand est ce qu’on avance
Métro boulot la semaine
Encore trop d’truc à faire
Non j’veux plus me prendre la tête
Quand je m’ennuie ça part en live
J’ai du mal à me contrôler
On me dit de garder les pieds sur terre
Mais j’ai plus envie de m’envoler

J’traîne dans le secteur squat le stud dors a la même adresse
Ça me fait peur mais
J’me dis fais-le rien ne t’en empêche
You can tell me anything
My brain so broken, Eyes of steel
Let me show you everything
My brain so broken, Eyes of steel
I could breathe in silence
But its harder than in violence"
4s6LhHAV5SEsOV0lC2tjvJ,The Mamas & The Papas,California Dreamin' - Single Version,0.637,0.608,Q1_Happy,"All the leaves are brown (All the leaves are brown)
And the sky is gray (And the sky is gray)
I've been for a walk (I've been for a walk)
On a winter's day (On a winter's day)
I'd be safe and warm (I'd be safe and warm)
If I was in L.A. (If I was in L.A.)
California dreamin' (California dreamin')
On such a winter's day

Stopped in to a church
I passed along the way
Well, I got down on my knees (Got down on my knees)
And I pretend to pray (I pretend to pray)
You know the preacher liked the cold (Preacher liked the cold)
He knows I'm gonna stay (Knows I'm gonna stay)
California dreamin' (California dreamin')
On such a winter's day


All the leaves are brown (All the leaves are brown)
And the sky is gray (And the sky is gray)
I've been for a walk (I've been for a walk)
On a winter's day (On a winter's day)
If I didn't tell her (If I didn't tell her)
I could leave today (I could leave today)
California dreamin' (California dreamin')
On such a winter's day (California dreamin')
On such a winter's day (California dreamin')
On such a winter's day"
23tFXzIrL3esi2ECP8mprj,The Lonely Island,Like A Boss,0.676,0.819,Q1_Happy,"Mr. Samberg, thanks for coming to your performance review
No problem
So you're in charge around here, is that fair to say?
Absolutely. I'm the boss
Okay. So take us through a day in the life of ""the boss""
Well the first thing I do is...

Talk to corporate (Like a boss)
Approve memos (Like a boss)
Lead a workshop (Like a boss)
Remember birthdays (Like a boss)
Direct workflow (Like a boss)
My own bathroom (Like a boss)
Micromanage (Like a boss)
Promote synergy (Like a boss)
Hit on Debra (Like a boss)
Get rejected (Like a boss)
Swallow sadness (Like a boss)
Send some faxes (Like a boss)
Call a sex line (Like a boss)
Cry deeply (Like a boss)
Demand a refund (Like a boss)
Eat a bagel (Like a boss)
Harassment lawsuit (Like a boss)
No promotion (Like a boss)
Fifth of vodka (Like a boss)
Shit on Debra's desk (Like a boss)
Buy a gun (Like a boss)
In my mouth (Like a boss)
Oh fuck, man, I can't fucking do it, shit!
Pussy out (Like a boss)
Puke on Debra's desk (Like a boss)
Jump out the window (Like a boss)
Suck a dude's dick (Like a boss)
Score some coke (Like a boss)
Crash my car (Like a boss)
Suck my own dick (Like a boss)
Eat some chicken strips (Like a boss)
Chop my balls off (Like a boss)
Blackout in the sewer (Like a boss)
Meet a giant fish (Like a boss)
Fuck its brains out (Like a boss)
Turn into a jet (Like a boss)
Bomb the Russians (Like a boss)
Crash into the sun (Like a boss)
Now I'm dead (Like a boss)

Uh-huh. So, that's an average day for you then?
No doubt
You chop your balls off and die?
Hell yeah
And I think at one point there you said something about sucking your own dick?
Nope
Actually, I'm pretty sure you did
Nah, that ain't me
Okay, well, this has been eye-opening for me
I'm the boss
Yeah no, I got that, you said it about 400 times
I'm the boss
Yeah yeah, I got it
I'm the boss
No I heard you, see you later
Like a boss!"
4QPyH4yu9SxdFU17ucbIWE,Yonder Mountain String Band,On the Run,0.961,0.671,Q1_Happy,"A man stood in the shadows, his face was drippin' sweat
He took a break from runnin' but he wasn't done yet
Looked over his shoulder when he heard the barkin' hounds
Dug his feet into the earth and headed out of town

Town line's far away, and
He won't sleep for days
Because he just slept with Annie and she's the sheriff's wife
Now the sheriff's men have got him runnin' for his life

He knew the girl was trouble but he wasn't thinkin' clear
When she put her hand onto his leg and filled his glass with beer
A deputy could see them and tracked the sheriff down
Just had time to grab his clothes and highball out of town

Town line's far away, and
He won't sleep for days
And even if he makes it, there's nothin' he can do
But hope and pray the sheriff there hasn't heard the news

A man stood in the shadows thinkin' about the past
'Bout all the women he had known and livin' life too fast
He heard a noise behind him, felt a gun against his head
Should've known the sheriff wouldn't rest 'til he was dead

Town line's far away, and
He's six feet in the grave
He's lyin' there with Annie, who was the sheriff's wife
'Til the sheriff and his men robbed them of their lives"
6VGLTr6kqyOT9sVdMPia1M,Marilyn Manson,The Tourniquet Prosthetic - Prosthetic Dance Mix,0.734,0.815,Q1_Happy,"She's made of hair and bone, little teeth
Things I cannot speak
She comes on like a crippled plaything
Spine is just a string

I wrapped our love in all this foil
Silver-tight like spider legs
I never wanted it to ever spoil
But flies will lay their eggs

Take your hatred out on me
Make your victim my head
You never ever believed in me
I am your tourniquet

I am your tourniquet
I am your tourniquet

Prosthetic synthesis with buttеrfly
Sealed up with virgin stitch
If it hurts, baby, pleasе tell me
Preserve the innocence
I never wanted it to end like this
But flies will lay their eggs
I never wanted it to end like this
But flies will lay their eggs

What I wanted
What I needed
What I got for me
What I wanted
What I needed
What I got for me

Take your hatred out on me
Make your victim my head
You never ever believed in me
I am your tourniquet
Take your hatred out on me
Make your victim my head
You never ever believed in me
I am your tourniquet

I am your tourniquet
I am your tourniquet
I am your tourniquet
I am your tourniquet

You never ever believed in me
You never ever believed
You never ever believed in me
You never ever believed
You never ever believed in me
You never ever believed
You never ever believed in me
You never ever believed
You never ever believed in me
You never ever believed
You never ever believed in me
You never ever believed
You never ever believed in me
You never ever believed
You never ever believed in me
(Take your, take your, take your, take your)
You never ever believed
(Take your, take your, take your, take your)
You never ever believed in me
(Take your, take your, take your, take your)
You never ever believed
(Take your, take your, take your, take your)
You never ever believed in me
(Take your, take your, take your)
You never ever believed
You never ever believed in me
You never ever believed"
7zumacGldlmxpoP8bpaeLe,Squeeze,Slap & Tickle,0.919,0.805,Q1_Happy,"She was frigid like a bible
When she met her boyfriend Michael
He took her in his Zephyr
They sat like salt and pepper
Looking out across the city
From Lover's Leap is pretty
The lights they flick and flutter
He told her how he loved her
Next night he called for her
But dad protected daughter
And told him she was poorly
A lie was told there surely
So Michael felt rejected
This wasn't quite expected
He drove off to his local
Where he felt anti-social

She cried all night at missing
The boy she could be kissing
While he was falling over
He drunk himself back sober
And went home in a taxi
And crashed out in the back seat
He slept just like a baby
Which he hadn't done just lately
He saw her in the morning
Out with his sister Pauline
She felt all shy and soppy
He acted cool and cocky
He said tonight at Charlie's
There's going to be a party
I'll meet you at half seven
She visualized the heaven

If you ever change your mind
Which you do from time to time
Never chew a pickle
With a little slap and tickle
You have to throw the stone
To get the pool to ripple

That night they danced together
It looked like love forever
He put his hand on her leg
You should have heard what she said
He tried again much later
It seemed to aggravate her
He drove home in silence
Avoiding all violence
She said let's watch the city
From Lover's Leap is pretty
I think I need the fresh air
She put a comb through her hair
Then while she turned to kiss him
And very nearly missed him
She put her hand on his leg
He felt her tongue in his head"
3Q2hwP99f1IU9DaHcyB1vM,Peruzzi,Things I Need,0.661,0.897,Q1_Happy,"Baby kpalanga
I no wan fall for shalanga
I don go buy the balenciaga
Dante

As I don wait you tire (Ye-ye)
I don turn patient
My doctor said I need your loving oh (Well-well, well-well)
And to be frank like sinatra
Girl you fly me to moon
Is it a crime? (No, it's not)

Murder she wrote
Girl you turn me to bolo
This thing want make I nor nor
Say you just want to soco
Oya suck all my love
I don dey since early momo
Kilo lo-lo shele gan gan?
Knocking oh open
Kor, kor, kor, kor

Baby gimmie your love (Your love)
Baby gimmie your heart (Your heart)
Baby gimmie your peace (Your peace)
Things I need
Oya baby gimmie your love (Your love)
Baby gimmie your heart (Your heart)
Baby gimmie your peace (Your peace)
Things I need

Ye!
Murder she, ah!
Girl you turn me to, ye!
This thing want make I, ah!
Say you just want to, eyyyyyy
Murder she, ah!
Girl you turn me to, ye!
This thing want make I, ah!
Say you just want to, eyyyyy ah

Sweetie sweetie
You're like party jollof
Gimmie make I chop your love
Make all my head dey tono tono
I'm not picky picky mamilani
So make nobody whine me
Na your side I wan dey turn up

Murder she wrote
Girl you turn me to bolo
This thing want make I nor nor
You say you just want to soco
Oya suck all my love
I don dey since early momo
Kilo lon shele gan gan?
Open I'm knocking oh
Kor, kor, kor, kor

Baby gimmie your love (Your love)
Baby gimmie your heart (Your heart)
Baby gimmie your peace (Your peace)
Things I need
Oya baby gimmie your love (Your love)
Baby gimmie your heart (Your heart)
Baby gimmie your peace (Your peace)
Things I need

Ye!
Murder she, ah!
Girl you turn me to, ye!
This thing want make I, ah!
Say you just want to, eyyyyyy
Murder she, ah!
Girl you turn me to, ye!
This thing want make I, ah!
Say you just want to, eyyyyy

Yo X, ah
Sweetie, sweetie
You're like party jollof"
1cR9LGmGkWEMslj4gjJanZ,S3RL,Candy (feat. Sara),0.867,0.944,Q1_Happy,"I'm just like candy
I can be sweet
If you're a good boy
I'll be your treat
I'm just like candy
I can be sweet
If you're a good boy
I'll be your treat
It might be nice, but whatever you do
Don't have too much, I'm no good for you
Now unwrap me and you will see
One little taste brings you to your knees
It might be fun, but whatever you do
Don't have too much, I'm no good for you
I'm just like candy
I can be sweet
If you're a good boy
I'll be your treat
It might be nice, but whatever you do
Don't have too much, I'm no good for you
Lick me, suck me, and bite me gently
It doesn't matter if it gets a little messy. (Yeah yeah)
I'll tell you when you can stop
Or when you can have more
I'm just like candy
I can be sweet
If you're a good boy
I'll be your treat
It might be nice, but whatever you do
Don't have too much, I'm no good for you
Now unwrap me and you will see
One little taste brings you to your knees
It might be fun, but whatever you do
Don't have too much, I'm no good for you
(Lick me, suck me, and bite me gently
It doesn't matter if it gets a little messy
I'll tell you when you can stop
Or when you can have more.)
(It doesn't matter if it gets a little messy.)
(I'll tell you when you can stop
Or when you can have more.)
I'm just like candy
I can be sweet
If you're a good boy
I'll be your treat
It might be nice, but whatever you do
Don't have too much, I'm no good for you
Now unwrap me and you will see
One little taste brings you to your knees
It might be fun, but whatever you do
Don't have too much, I'm no good for you"
